"sitemonthyear","siteID","monthyear","year","plotID","species_richness","exotic_richness","exotic_cover","latitude","longitude","easting","northing","Dominant_NLCD_Classes"
"STEI2020-07","STEI","2020-07","2020","STEI_022",51,NA,NA,45.804414,-90.052167,729057.692985634,5076543.49112438,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_023",28,NA,NA,45.823957,-90.098036,725414.699348633,5078584.07254512,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_024",24,NA,NA,45.835999,-90.072824,727323.952310499,5079993.47914193,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"TALL2016-05","TALL","2016-05","2016","TALL_001",22,2,1,32.977665,-87.432705,459568.133,3648893.935,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_002",32,1,2,32.922166,-87.428895,459899.092,3642739.859,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_003",35,NA,NA,32.893534,-87.415333,461154.634,3639560.634,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_004",31,NA,NA,32.957884,-87.432614,459567.683,3646700.987,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_005",45,NA,NA,32.897137,-87.397336,462839.4,3639953.572,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_006",40,NA,NA,32.898842,-87.446131,458276.666,3640160.863,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_007",18,NA,NA,32.974426,-87.42694,460105.357,3648532.707,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_008",20,NA,NA,32.921617,-87.433389,459478.662,3642680.718,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_010",23,1,0.5,32.926835,-87.418704,460854.035,3643253.685,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_012",16,NA,NA,32.919044,-87.397457,462837.221,3642382.273,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_013",19,NA,NA,32.884748,-87.454392,457497.322,3638601.758,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_015",24,NA,NA,32.916737,-87.437886,459056.013,3642141.484,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_016",29,NA,NA,32.970408,-87.415018,461217.644,3648082.851,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_017",20,NA,NA,32.91006,-87.40866,461785.879,3641390.264,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_018",15,NA,NA,32.916368,-87.389763,463555.492,3642082.971,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_020",21,NA,NA,32.955991,-87.42683,460107.345,3646488.98,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_021",21,NA,NA,32.950118,-87.407534,461908.337,3645830.764,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_023",34,NA,NA,32.929576,-87.411967,461485.033,3643555.07,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_025",28,NA,NA,32.899566,-87.396378,462929.959,3640222.598,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_027",26,NA,NA,32.891309,-87.431342,459656.319,3639320.037,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_029",23,NA,NA,32.901599,-87.432036,459596.09,3640461.009,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_030",19,NA,NA,32.954489,-87.403417,462295.036,3646313.792,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_031",23,NA,NA,32.899318,-87.389034,463616.688,3640192.479,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_032",37,NA,NA,32.910318,-87.420834,460647.574,3641423.391,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_044",40,NA,NA,32.952869,-87.397606,462837.441,3646132.118,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TALL2016-05","TALL","2016-05","2016","TALL_064",32,NA,NA,32.959807,-87.425248,460256.933,3646911.443,"Deciduous Forest, Evergreen Forest, Mixed Forest"
"TEAK2017-07","TEAK","2017-07","2017","TEAK_011",13,NA,NA,37.004153,-119.002986,321781.785,4097208.486,"Evergreen Forest, Shrub/Scrub"
"TEAK2017-07","TEAK","2017-07","2017","TEAK_012",6,NA,NA,37.013801,-119.009599,321215.94,4098291.344,"Evergreen Forest, Shrub/Scrub"
"TEAK2017-07","TEAK","2017-07","2017","TEAK_029",12,NA,NA,37.013711,-119.031203,319293.484,4098322.126,"Evergreen Forest, Shrub/Scrub"
"TEAK2017-07","TEAK","2017-07","2017","TEAK_043",15,NA,NA,36.999698,-119.011037,321054.895,4096729.277,"Evergreen Forest, Shrub/Scrub"
"TEAK2017-07","TEAK","2017-07","2017","TEAK_045",13,NA,NA,36.997917,-119.00382,321693.01,4096518.103,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_003",10,NA,NA,37.012962,-119.010619,321123.175,4098200.103,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_004",20,NA,NA,37.001687,-119.036304,318811.023,4096997.789,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_007",14,NA,NA,36.999797,-119.052104,317400.497,4096818.256,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_010",14,NA,NA,37.014434,-119.049096,317703.194,4098436.45,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_011",10,NA,NA,37.004153,-119.002986,321781.785,4097208.486,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_012",7,NA,NA,37.013801,-119.009599,321215.94,4098291.344,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_027",6,NA,NA,37.064904,-118.97621,324304.551,4103899.042,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_028",14,NA,NA,37.055339,-118.982025,323765.374,4102848.532,"Evergreen Forest, Shrub/Scrub"
"TEAK2019-07","TEAK","2019-07","2019","TEAK_030",15,NA,NA,37.059672,-118.981148,323853.422,4103327.723,"Evergreen Forest, Shrub/Scrub"
"TREE2017-08","TREE","2017-08","2017","TREE_008",19,2,44,45.480471,-89.554979,300319.7,5039502.333,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2017-08","TREE","2017-08","2017","TREE_020",28,2,1,45.492522,-89.560123,299960.339,5040853.954,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2019-06","TREE","2019-06","2019","TREE_002",33,NA,NA,45.492352,-89.567786,299360.969,5040854.208,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2019-06","TREE","2019-06","2019","TREE_018",30,NA,NA,45.493692,-89.56784,299361.514,5041003.198,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2019-06","TREE","2019-06","2019","TREE_041",27,1,0.5,45.494189,-89.587993,297788.655,5041109.037,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2019-06","TREE","2019-06","2019","TREE_046",17,1,0.5,45.493548,-89.592161,297460.735,5041048.28,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2019-06","TREE","2019-06","2019","TREE_049",21,1,1.5,45.493863,-89.591027,297550.493,5041080.458,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2020-08","TREE","2020-08","2020","TREE_001",36,1,1,45.487728,-89.569877,299181.205,5040345.795,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2020-08","TREE","2020-08","2020","TREE_004",40,NA,NA,45.479916,-89.556096,300230.416,5039443.447,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2020-08","TREE","2020-08","2020","TREE_007",41,1,1,45.496912,-89.557232,300201.807,5041334.467,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"TREE2020-08","TREE","2020-08","2020","TREE_014",36,1,4.5,45.486647,-89.569448,299210.887,5040224.577,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_001",31,3,82.5,39.037624,-95.196958,309852.648,4323248.503,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_003",43,3,11,39.052642,-95.188064,310662.557,4324896.751,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_004",46,2,26.5,39.043184,-95.202722,309368.63,4323877.584,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_005",36,4,14.5,39.054507,-95.204735,309224.845,4325138.626,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_006",41,2,7,39.033806,-95.198575,309702.412,4322828.126,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_007",39,2,22.5,39.037234,-95.205277,309131.44,4323222.573,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_008",35,2,28,39.033692,-95.18991,310452.205,4322797.309,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_010",29,1,5,39.052686,-95.185981,310842.962,4324897.223,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_011",34,2,NA,39.032378,-95.18811,310604.46,4322647.761,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_012",39,4,9.5,39.045695,-95.198264,309761.214,4324146.927,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_014",36,2,18,39.039813,-95.195979,309943.23,4323489.344,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_015",44,5,164.5,39.0537,-95.2044,309251.689,4325048.298,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_016",36,2,19,39.042667,-95.188441,310603.282,4323790.394,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_020",31,1,1,39.041883,-95.201236,309493.721,4323730.111,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_021",34,2,24,39.056126,-95.204458,309253.227,4325317.681,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_023",27,1,14.5,39.036718,-95.20145,309461.365,4323157.251,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_024",30,2,4.5,39.041003,-95.189125,310539.651,4323607.178,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_025",48,3,2,39.055332,-95.189542,310541.885,4325198.339,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_031",27,1,6.5,39.036611,-95.192039,310275.653,4323125.774,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_032",41,2,21,39.041659,-95.197031,309857.15,4323696.422,"Deciduous Forest, Pasture/Hay"
"UKFS2017-06","UKFS","2017-06","2017","UKFS_043",35,3,20,39.035201,-95.19441,310066.693,4322974.185,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_001",25,4,16,39.037624,-95.196958,309852.648,4323248.503,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_002",21,1,0.5,39.046328,-95.208663,308862.884,4324239.041,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_004",46,2,33,39.043184,-95.202722,309368.63,4323877.584,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_005",39,3,9,39.054507,-95.204735,309224.845,4325138.626,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_006",31,1,2.5,39.033806,-95.198575,309702.412,4322828.126,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_007",32,3,16,39.037234,-95.205277,309131.44,4323222.573,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_010",31,1,1,39.052686,-95.185981,310842.962,4324897.223,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_012",29,1,8.5,39.045695,-95.198264,309761.214,4324146.927,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_015",45,9,32.5,39.0537,-95.2044,309251.689,4325048.298,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_016",33,2,10.5,39.042667,-95.188441,310603.282,4323790.394,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_020",28,1,2,39.041883,-95.201236,309493.721,4323730.111,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_021",35,1,24.5,39.056126,-95.204458,309253.227,4325317.681,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_023",28,1,29.5,39.036718,-95.20145,309461.365,4323157.251,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_024",29,1,9,39.041003,-95.189125,310539.651,4323607.178,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_031",29,1,19,39.036611,-95.192039,310275.653,4323125.774,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_032",40,2,2.5,39.041659,-95.197031,309857.15,4323696.422,"Deciduous Forest, Pasture/Hay"
"UKFS2018-06","UKFS","2018-06","2018","UKFS_043",27,1,50,39.035201,-95.19441,310066.693,4322974.185,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_003",44,3,6,39.052642,-95.188064,310662.557,4324896.751,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_004",41,3,5,39.043184,-95.202722,309368.63,4323877.584,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_005",32,2,4,39.054507,-95.204735,309224.845,4325138.626,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_007",25,1,2.5,39.037234,-95.205277,309131.44,4323222.573,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_010",33,2,3,39.052686,-95.185981,310842.962,4324897.223,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_012",34,1,6,39.045695,-95.198264,309761.214,4324146.927,"Deciduous Forest, Pasture/Hay"
"UKFS2020-06","UKFS","2020-06","2020","UKFS_021",31,1,4,39.056126,-95.204458,309253.227,4325317.681,"Deciduous Forest, Pasture/Hay"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_014",12,1,1.5,46.22596,-89.513299,306185.772,5122224.11,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_015",25,1,1,46.231237,-89.506506,306728.11,5122793.872,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_016",51,2,5,46.24597,-89.525485,305316.861,5124477.201,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_023",38,1,1.5,46.230008,-89.501807,307086.124,5122645.862,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_037",27,NA,NA,46.231276,-89.541941,303995.992,5122885.118,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_038",21,NA,NA,46.232249,-89.534573,304567.523,5122975.093,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_043",31,2,11,46.234247,-89.542459,303966.647,5123216.502,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2016-08","UNDE","2016-08","2016","UNDE_044",20,2,7.5,46.231744,-89.53264,304714.814,5122914.235,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2019-06","UNDE","2019-06","2019","UNDE_020",38,NA,NA,46.207506,-89.481736,308555.512,5120097.089,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2019-06","UNDE","2019-06","2019","UNDE_027",14,1,20.5,46.210824,-89.49004,307926.545,5120485.852,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2019-06","UNDE","2019-06","2019","UNDE_035",17,1,0.5,46.218532,-89.50791,306575.232,5121385.639,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_003",43,NA,NA,46.256247,-89.53609,304535.924,5125645.137,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_006",30,2,20,46.254613,-89.512657,306336.136,5125406.136,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_007",29,2,5,46.248716,-89.53615,304504.505,5124808.521,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_008",23,1,0.5,46.256193,-89.515052,306157.117,5125587.433,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_010",31,1,80,46.237778,-89.541857,304025.627,5123607.306,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_011",32,NA,NA,46.215104,-89.505026,306785.59,5120997.688,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_012",33,1,3,46.236979,-89.504463,306905.787,5123426.872,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"UNDE2020-07","UNDE","2020-07","2020","UNDE_017",27,2,2.5,46.23796,-89.496339,307535.58,5123516.111,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"WREF2018-07","WREF","2018-07","2018","WREF_001",13,NA,NA,45.844033,-121.999068,577721.867,5077205.832,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_002",11,NA,NA,45.811294,-121.990796,578410.097,5073576.464,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_003",7,NA,NA,45.831516,-122.018608,576221.694,5075796.245,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_004",23,NA,NA,45.822941,-121.998707,577779.271,5074862.742,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_005",10,NA,NA,45.844315,-122.002564,577449.972,5077233.776,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_006",34,1,3.5,45.83118,-121.813904,592120.864,5075974.71,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_007",15,NA,NA,45.850153,-121.989672,578442.817,5077894.974,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_008",15,NA,NA,45.823595,-121.973495,579736.79,5074960.327,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_012",21,NA,NA,45.840576,-121.863912,588222.07,5076962.127,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_013",16,NA,NA,45.835857,-122.018935,576190.379,5076278.315,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_014",16,NA,NA,45.849932,-121.99427,578086.15,5077865.937,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_015",18,NA,NA,45.826107,-122.017923,576282.261,5075195.952,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_018",14,NA,NA,45.828445,-122.011717,576761.09,5075461.702,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_019",12,NA,NA,45.819757,-121.968998,580091.599,5074538.407,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_020",22,1,8.5,45.830006,-121.859917,588549.05,5075792.185,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_021",20,NA,NA,45.844382,-121.978569,579313.059,5077264.708,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_022",11,NA,NA,45.8404,-122.017276,576312.967,5076784.597,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_024",15,NA,NA,45.849144,-121.996649,577902.55,5077776.057,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_025",19,1,0.5,45.829829,-121.869134,587833.476,5075762.379,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_026",9,NA,NA,45.842751,-122.00835,577002.85,5077054.397,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_027",18,NA,NA,45.818946,-121.976,579548.835,5074441.325,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_028",16,NA,NA,45.812568,-121.981882,579100.868,5073726.879,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_029",22,NA,NA,45.846411,-121.829411,590891.734,5077649.175,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_030",13,NA,NA,45.838687,-122.004959,577271.846,5076606.142,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_070",19,NA,NA,45.824185,-121.955555,581129.436,5075043.871,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_071",17,NA,NA,45.829046,-121.958541,580890.424,5075580.972,"Evergreen Forest"
"WREF2018-07","WREF","2018-07","2018","WREF_072",19,1,0.5,45.824274,-121.966341,580291.499,5075042.866,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_002",9,NA,NA,45.811294,-121.990796,578410.097,5073576.464,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_003",7,NA,NA,45.831516,-122.018608,576221.694,5075796.245,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_004",18,NA,NA,45.822941,-121.998707,577779.271,5074862.742,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_007",15,NA,NA,45.850153,-121.989672,578442.817,5077894.974,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_010",19,1,1,45.828324,-121.850642,589272.108,5075615.713,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_014",21,NA,NA,45.849932,-121.99427,578086.15,5077865.937,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_017",18,NA,NA,45.820485,-121.99487,578080.749,5074593.689,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_018",13,NA,NA,45.828445,-122.011717,576761.09,5075461.702,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_024",15,NA,NA,45.849144,-121.996649,577902.55,5077776.057,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_028",17,NA,NA,45.812568,-121.981882,579100.868,5073726.879,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_029",16,NA,NA,45.846411,-121.829411,590891.734,5077649.175,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_070",18,NA,NA,45.824185,-121.955555,581129.436,5075043.871,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_071",19,NA,NA,45.829046,-121.958541,580890.424,5075580.972,"Evergreen Forest"
"WREF2019-07","WREF","2019-07","2019","WREF_072",17,NA,NA,45.824274,-121.966341,580291.499,5075042.866,"Evergreen Forest"
"YELL2018-07","YELL","2018-07","2018","YELL_002",29,NA,NA,44.932467,-110.634896,528809.56,4975513.184,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2018-07","YELL","2018-07","2018","YELL_016",33,1,0.5,44.965771,-110.583711,532829.438,4979232.263,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2018-07","YELL","2018-07","2018","YELL_020",29,2,13,44.943866,-110.648504,527730.288,4976774.759,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_001",35,1,1,44.917485,-110.410361,546539.224,4973953.188,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_002",31,1,0.5,44.932467,-110.634896,528809.56,4975513.184,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_003",35,1,0.5,44.954777,-110.533202,536819.73,4978032.727,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_004",58,3,3.5,44.962834,-110.593234,532080.145,4978902.182,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_009",15,NA,NA,44.970313,-110.501884,539279.406,4979773.259,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_011",35,2,6.5,44.957159,-110.59138,532229.538,4978272.56,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_012",13,NA,NA,44.944613,-110.433659,544679.288,4976953.593,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_019",39,2,1.5,44.955431,-110.494795,539848.749,4978123.552,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_027",20,1,4.5,44.961505,-110.598574,531659.726,4978752.428,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_046",49,3,3.5,44.952363,-110.541582,536160.269,4977760.795,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"YELL2019-07","YELL","2019-07","2019","YELL_048",19,NA,NA,44.951273,-110.536649,536550.113,4977641.856,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
